game_id,title,data_confidence_score,popularity_score
beastbeat,BeastBeat,20,17.705
beat_planet_music,Beat Planet Music,20,17.705
bee_wars,Bee Wars,10,17.69
best_of_arcade_games_air_hockey,Best of Arcade Games - Air Hockey,20,17.705
best_of_arcade_games_tetraminos,Best of Arcade Games - Tetraminos,20,17.705
best_of_board_games_chess,Best of Board Games - Chess,20,17.705
best_of_board_games_solitaire,Best of Board Games - Solitaire,20,17.705
best_of_casual_games,Best of Casual Games,20,17.705
big_bass_arcade,Big Bass Arcade,20,17.705
big_league_sports_summer_sports,Big League Sports: Summer Sports,25,17.7125
big_time_rush_backstage_pass,Big Time Rush: Backstage Pass,20,17.705
big_time_rush_dance_party,Big Time Rush: Dance Party,20,17.705
bigley_s_revenge,Bigley's Revenge,20,17.705
bike_rider_dx,Bike Rider DX,20,17.705
bingo_collection,Bingo Collection,20,17.705
bingo_party_deluxe,BINGO PARTY Deluxe,20,17.705
bird_mania_party,Bird Mania Party,20,17.705
bit_boy,Bit Boy!!,20,17.705
blayzbloo_super_melee_action_battle_royale,Blayzbloo: Super Melee Action Battle Royale,20,17.705
block_a_pix_color,Block-a-Pix Color,20,17.705
blockform,BlockForm,20,17.705
blok_drop_chaos,BLOK DROP CHAOS,20,17.705
bloody_vampire,Bloody Vampire,20,17.705
bloxiq,Bloxiq,20,17.705
bobble_head,Bobble Head,20,17.705
bomb_monkey,Bomb Monkey,20,17.705
bomberman_hero,Bomberman Hero,20,17.705
bonk,Bonk,25,17.7125
bookstore_dream,Bookstore Dream,20,17.705
boom_boom_squaries,Boom Boom Squaries,20,17.705
boulder_dash,Boulder Dash,20,17.705
boulder_dash_xl_3d,Boulder Dash-XL 3D,20,17.705
boxzle,Boxzle,20,17.705
brain_age_express_arts_letters,Brain Age Express: Arts & Letters,20,17.705
brain_age_express_math,Brain Age Express: Math,20,17.705
brain_age_express_sudoku,Brain Age Express: Sudoku,20,17.705
brain_drain,Brain Drain,20,17.705
brainstorm_series_treasure_chase,Brainstorm Series: Treasure Chase,20,17.705
bratz_fashion_boutique,Bratz: Fashion Boutique,20,17.705
brave_shaman_s_challenge,Brave: Shaman's Challenge,20,17.705
bratz_kidz_slumber_party,Bratz Kidz: Slumber Party,25,17.7125
break_in,Break In,20,17.705
break_tactics,Break Tactics,20,17.705
brick_thru,BRICK THRU,20,17.705
brickblast_u,BrickBlast U!,20,17.705
bubble_pop_world,Bubble Pop World,20,17.705
build_a_bear_workshop_friendship_valley,Build-A-Bear Workshop: Friendship Valley,20,17.705
build_a_buddy,Build A Buddy,20,17.705
bust_a_move_plus,BUST-A-MOVE Plus!,20,17.705
butterfly_inchworm_animation_ii,Butterfly: Inchworm Animation II,20,17.705
candle_route,Candle Route,20,17.705
car_battler_joe,Car Battler Joe,20,17.705
carmen_sandiego_adventures_in_math_the_case_of_the_crumbling_cathedral,Carmen Sandiego Adventures in Math: The Case of the Crumbling Cathedral,20,17.705
carmen_sandiego_adventures_in_math_the_great_gateway_grab,Carmen Sandiego Adventures in Math: The Great Gateway Grab,20,17.705
carmen_sandiego_adventures_in_math_the_island_of_diamonds,Carmen Sandiego Adventures in Math: The Island of Diamonds,20,17.705
castle_conqueror,Castle Conqueror,20,17.705
castle_conqueror_defender,Castle Conqueror Defender,20,17.705
castle_conqueror_ex,Castle Conqueror EX,20,17.705
castle_conqueror_revolution,Castle Conqueror - Revolution,20,17.705
catrap,Catrap,20,17.705
cats_dogs_pets_at_play,Cats & Dogs: Pets at Play,10,17.69
centipede_millipede,Centipede & Millipede,20,17.705
chain_blaster,Chain Blaster,20,17.705
challenge_me_math_workout,Challenge Me: Math Workout,10,17.69
charlie_hazbin_hotel_mega_porn_pack_1,Charlie (Hazbin Hotel) mega porn pack 1,20,17.705
chat_a_lot,Chat-A-Lot,20,17.705
cheer_we_go,Cheer We Go!,25,17.9544
chess_challenge,Chess Challenge!,20,17.705
chess_for_kids_ds,Chess for Kids DS,10,17.69
chests_o_booty,Chests O' Booty,20,17.705
china_warrior,China Warrior,20,17.705
choujin_ultra_baseball_card_battle,Choujin Ultra Baseball Card Battle,10,17.69
christmas_night_archery,Christmas Night Archery,20,17.705
chronos_twins,Chronos Twins,20,17.705
chrylser_classic_racing,Chrylser Classic Racing,25,17.7125
chuck_e_cheese_s_arcade_room,Chuck E. Cheese's Arcade Room,20,17.705
city_mysteries,City Mysteries,20,17.705
city_skaters_run_boy_run_girl,"CITY SKATERS: RUN BOY, RUN GIRL!",10,17.69
circus_games,Circus Games,25,17.7125
clash_of_elementalists,Clash of Elementalists,20,17.705
classic_nes_series,Classic NES Series,10,17.69
clubhouse_games_express_family_favorites,Clubhouse Games Express: Family Favorites,20,17.705
clubhouse_games_express_strategy_pack,Clubhouse Games Express: Strategy Pack,20,17.705
coaster_creator_3d,Coaster Creator 3D,20,17.705
color_bombs,COLOR BOMBS,20,17.705
color_commando,Color Commando,20,17.705
color_cross,Color Cross,20,17.705
comic_party,Comic Party,25,17.7125
columns_iii_revenge_of_columns,Columns III: Revenge of Columns,20,17.705
comic_workshop,Comic Workshop,20,17.705
comic_workshop_2,Comic Workshop 2,20,17.705
conveni_dream,Conveni Dream,20,17.705
cool_pool,Cool Pool,25,17.7125
cosmos_x2,Cosmos X2,20,17.705
crash_city_mayhem,Crash City Mayhem,20,17.705
crazy_chicken_atlantis_quest,Crazy Chicken: Atlantis Quest,10,17.69
crazy_chicken_director_s_cut,Crazy Chicken: Director's Cut,20,17.705
crazy_chicken_director_s_cut_3d,Crazy Chicken: Director's Cut 3D,20,17.705
crazy_chicken_the_pharaoh_s_treasure,Crazy Chicken: The Pharaoh's Treasure,25,17.7125
crazy_golf,Crazy Golf,20,17.705
crazy_hunter,Crazy Hunter,20,17.705
crazy_pinball,Crazy Pinball,20,17.705
crazy_train,Crazy Train,20,17.705
crollors_game_pack,Crollors Game Pack,20,17.705
crosswords_plus,Crosswords Plus,20,17.705
cruis_n_usa,Cruis'n USA,20,17.705
cruise_party,Cruise Party,20,17.705
crystal_defenders_r2,Crystal Defenders R2,20,17.705
crystal_monsters,Crystal Monsters,20,17.705
cube_blitz,Cube Blitz,20,17.705
cut_the_rope_triple_treat,Cut the Rope: Triple Treat,20,17.705
cutie_pets_pick_berries,Cutie Pets Pick Berries,20,17.705
dan_mcfox_head_hunter,Dan McFox: Head Hunter,20,17.705
dance_aerobics,Dance Aerobics,20,17.705
daniel_x,Daniel X,20,17.705
dare_up_adrenaline,Dare Up Adrenaline,20,17.705
darts_up_3d,Darts Up 3D,20,17.705
ddr_ds_universe_game,DDR/DS Universe,20,17.705
ddr_universe_3,DDR Universe 3,20,17.705
decathlon_2012,Decathlon 2012,20,17.705
deep_sea_creatures,DEEP SEA CREATURES,20,17.705
deer_captor,Deer Captor,20,17.705
defense_dome,Defense Dome,20,17.705
defense_of_the_middle_kingdom,Defense of the Middle Kingdom,20,17.705
demon_king_box,Demon King Box,20,17.705
demonic_karma_summoner,Demonic Karma Summoner,20,17.705
destination_arcade,Destination: Arcade,10,17.69
did_it_myself_abc123,Did It Myself ABC123,20,17.705
digger_dan_dx,Digger Dan DX,20,17.705
digger_dan_kaboom,Digger Dan & Kaboom,20,17.705
diner_dash_sizzle_and_serve,Diner Dash: Sizzle and Serve,20,17.705
disney_2_pack_frozen_big_hero_6_combo,Disney 2-Pack (Frozen-Big Hero 6 Combo),20,17.705
disney_fireworks,Disney Fireworks,20,17.705
disney_frozen_olaf_s_quest,Disney Frozen: Olaf's Quest,20,17.705
disney_infinity_toy_box_challenge,Disney Infinity: Toy Box Challenge,20,17.705
divas_on_ice,Divas on Ice,25,17.7125
dodgebox,DodgeBox,20,17.705
dogtato,Dogtato,25,17.7125
domino_rally,Domino Rally,10,17.69
don_t_crash,DON'T CRASH,20,17.705
don_t_crash_go,DON'T CRASH GO,20,17.705
don_t_cross_the_line,Don't Cross The Line,20,17.705
doremi_fantasy_milon_s_dokidoki_adventure,DoReMi Fantasy: Milon's DokiDoki Adventure,20,17.705
dot_arcade,Dot Arcade,20,17.705
dragon_s_wrath,Dragon's Wrath,20,17.705
dramafever,DramaFever,10,17.69
dress_to_play_magic_bubbles,Dress To Play: Magic Bubbles!,20,17.705
ed_edd_n_eddy_scam_of_the_century,"Ed, Edd 'n Eddy: Scam of the Century",25,17.7125
eduardo_the_samurai_toaster,Eduardo the Samurai Toaster,20,17.705
ej_puzzles_hooked,EJ Puzzles: Hooked,20,17.705
elemental_masters,Elemental Masters,20,17.705
elevator_action,Elevator Action,20,17.705
eliminator_1982,Eliminator (1982),20,17.705
emojikara_a_clever_emoji_match_game,Emojikara: A Clever Emoji Match Game,20,17.705
emma_in_the_mountains,Emma in the Mountains,25,17.7125
endless_golf,Endless Golf,20,17.705
enjoy_your_massage,Enjoy your massage!,20,17.705
epic_dumpster_bear,Epic Dumpster Bear,20,17.705
epic_word_search_holiday_special,Epic Word Search Holiday Special,20,17.705
escape_trick_ninja_castle,Escape Trick -Ninja Castle,20,17.705
escape_trick_the_secret_of_rock_city_prison,Escape Trick: The Secret of Rock City Prison,20,17.705
escha_logy_plus_complete_costume_set,Escha & Logy Plus - Complete Costume Set,20,17.705
european_conqueror_3d,European Conqueror 3D,20,17.705
everybody_s_arcade,Everybody's Arcade,20,17.705
everyday_soccer,Everyday Soccer,20,17.705
excave,Excave,20,17.705
excitebike_64,Excitebike 64,20,17.705
explody_bomb,Explody Bomb,20,17.705
faceez,Faceez,20,17.705
family_game_night,Family Game Night,20,17.705
family_glide_hockey,Family Glide Hockey,20,17.705
family_go_kart_racing,Family Go-Kart Racing,20,17.705
family_mini_golf,Family Mini Golf,20,17.705
family_stadium,Family Stadium,25,17.7125
family_pirate_party,Family Pirate Party,20,17.705
family_table_tennis,Family Table Tennis,20,17.705
family_table_tennis_3d,Family Table Tennis 3D,20,17.705
family_tennis,Family Tennis,20,17.705
family_tennis_3d,Family Tennis 3D,20,17.705
fantastic_four_1997,Fantastic Four (1997),10,17.69
fantasy_aquarium_by_ds,Fantasy Aquarium by DS,25,17.9902
fantasy_pirates,Fantasy Pirates,20,17.705
fantasy_slots_adventure_slots_and_games,Fantasy Slots: Adventure Slots and Games,20,17.705
fantasy_zone,Fantasy Zone,20,17.705
fashion_week_junior_designer,Fashion Week Junior Designer,10,17.69
fatal_fracture,Fatal Fracture,20,17.705
fenimore_fillmore_the_westerner,"Fenimore Fillmore ""The Westerner""",20,17.705
ferrari_gt_evolution,Ferrari GT: Evolution,20,17.705
final_fantasy_mystic_quest,Final Fantasy Mystic Quest,20,17.705
fire_panic,Fire Panic,20,17.705
fishdom_h2o_hidden_odyssey,Fishdom H2O: Hidden Odyssey,20,17.705
fit_music,Fit Music,20,17.705
flattened,Flattened,20,17.705
flips_the_magic_faraway_tree,Flips: The Magic Faraway Tree,20,17.705
